Date,Open,High,Low,Close,Adj Close,Volume
2016-09-23,258.44,259.14,257.71,258.37,258.37,58392
2016-09-26,258.07,259.32,256.9,257.48,257.48,43876
2016-09-27,256.16,259.87,255.16,259.57,259.57,58684
2016-09-28,259.32,259.46,257.96,258.21,258.21,59186
2016-09-29,259.6,260.95,259.6,260.35,260.35,65365
2016-09-30,258.3,258.91,257.29,257.49,257.49,74918
2016-10-04,259.51,259.74,258.55,259.18,259.18,62561
2016-10-05,257.51,259.49,256.67,258.99,258.99,58014
2016-10-06,261.6,261.68,259.65,261.13,261.13,64936
2016-10-07,261.17,261.53,259.73,260.06,260.06,62369
2016-10-10,258.85,260.71,257.68,260.31,260.31,74083
2016-10-11,259.29,260.4,255.93,256.15,256.15,68770
2016-10-12,254.69,256.67,254.56,256.2,256.2,62692
2016-10-13,256.19,256.6,253.79,253.93,253.93,58490
2016-10-14,254.7,255.91,254.66,255.09,255.09,61589
2016-10-17,255.9,257.07,253.71,256.19,256.19,55157
2016-10-18,256.17,258.04,255.99,257.98,257.98,59070
2016-10-19,257.25,259.67,257.17,258.21,258.21,62057
2016-10-20,258.55,259.28,257.8,258.41,258.41,60714
2016-10-21,258.16,258.39,256.82,257.26,257.26,52581
2016-10-24,257.83,259.48,257.76,259.48,259.48,53738
2016-10-25,258.79,258.92,257.82,258.57,258.57,68927
2016-10-26,257.73,257.73,254.13,255.52,255.52,65631
2016-10-27,256.25,256.99,255.62,256.66,256.66,68404
2016-10-28,256.45,257.3,255.89,256.53,256.53,53169
2016-10-31,255.6,256.66,255.21,255.93,255.93,59124
2016-11-01,255.35,256.3,253.51,255.99,255.99,71630
2016-11-02,254.27,254.77,252.33,252.83,252.83,67054
2016-11-03,252.44,253.74,251.72,252.9,252.9,56223
2016-11-04,252.85,253.29,251.86,252.57,252.57,44617
2016-11-07,254.79,255.42,254.0,254.6,254.6,49039
2016-11-08,256.2,256.31,254.1,255.26,255.26,46853
2016-11-09,255.83,257.03,246.51,249.67,249.67,123178
2016-11-10,253.8,255.31,252.64,255.31,255.31,119315
2016-11-11,252.93,253.88,251.9,251.99,251.99,101509
2016-11-14,251.59,252.36,250.0,250.01,250.01,100351
